id,Channel,Partner_Provided,UGC,Channel_id,Label,AssetChannelID,Label2,CMS,client_youtube_shares
1924,Sonali Films Khortha,PramodGorai,PramodGoraiUGC,6r2eGZ3-vuiNkQacVuAb0Q,PKG,UC6r2eGZ3-vuiNkQacVuAb0Q,PKG,ND Music,30
1925,Sonali Films Purulia Bangla,PramodGorai,PramodGoraiUGC,IDu2LfIqRRxSefjfOnJltg,PKG,UCIDu2LfIqRRxSefjfOnJltg,PKG,ND Music,30
1926,Jai Jinendra,ShubhamAVPL,ShubhamAVPLUGC,jnYFKdyUxymRVCNa2lPTog,SAVPL,UCjnYFKdyUxymRVCNa2lPTog,SAVPL,ND Music,30
1927,Channel to be confirmed,TNDM-Ashutosh,TNDM-AshutoshUGC,Channel to be confirmed,TNDMASH,Channel to be confirmed,TNDMASH,ND Music,30
1928,BHOJPURI HEROES OFFICIAL,AnshuPant,AnshuPantUGC,WkPu6_X0yDG3peOjVIOBwQ,ANSU,UCWkPu6_X0yDG3peOjVIOBwQ,ANSU,ND Music,30
1929,Corn Creation,AnshuPant,AnshuPantUGC,wdNmHqcOvTO8gn9aLgm5Bg,ANSU,UCwdNmHqcOvTO8gn9aLgm5Bg,ANSU,ND Music,30
1930,Nandu Films,AnshuPant,AnshuPantUGC,53R5XeB9OYjKmGL8VtiDDg,ANSU,UC53R5XeB9OYjKmGL8VtiDDg,ANSU,ND Music,30
1931,Okka Bokka,AnshuPant,AnshuPantUGC,KnEQHuqQjPwsNUe1kHJr7w,ANSU,UCKnEQHuqQjPwsNUe1kHJr7w,ANSU,ND Music,30
1932,T S Films,AnshuPant,AnshuPantUGC,v_A0pyKboN9kJNlusB6GXg,ANSU,UCv_A0pyKboN9kJNlusB6GXg,ANSU,ND Music,30
1933,V Earth Music,AnshuPant,AnshuPantUGC,umK6aW73eq080ZU4n07iJQ,ANSU,UCumK6aW73eq080ZU4n07iJQ,ANSU,ND Music,30
1934,YR Entertainment,AnshuPant,AnshuPantUGC,pNWCsZu0Svbc0mXU7FvbeA,ANSU,UCpNWCsZu0Svbc0mXU7FvbeA,ANSU,ND Music,30
1935,Yr Official,AnshuPant,AnshuPantUGC,KVziVci6B_qbw1GtkIk6Ig,ANSU,UCKVziVci6B_qbw1GtkIk6Ig,ANSU,ND Music,30
1936,OnlineBhajans,AffiliateVia,AffiliateViaUGC,xuavIxdTiPt6t0L4REBwBw,AFFV,UCxuavIxdTiPt6t0L4REBwBw,AFFV,ND Music,30
1937,Akhilesh Kashyap Writer Official,TNA,TNAUGC,KwKSTfIHoLNmDes8eWWbLA,TNA,UCKwKSTfIHoLNmDes8eWWbLA,TNA,ND Music,30
1938,AP Bhojpuri Music,TNA,TNAUGC,#NAME?,TNA,UC-Ud21m_xC-vALzXKrwXLSA,TNA,ND Music,30
1939,Asia Records Bhojpuri,TNA,TNAUGC,lwrKbnExTzhib4lE7xPtew,TNA,UClwrKbnExTzhib4lE7xPtew,TNA,ND Music,30
1940,Bavara Music Presents,TNA,TNAUGC,vTvZPko5bf1uzVIFrXFr-w,TNA,UCvTvZPko5bf1uzVIFrXFr-w,TNA,ND Music,30
1941,Copy Paste Dhamaka,TNA,TNAUGC,EAdEF9mo4tIDMGUgofuD5g,TNA,UCEAdEF9mo4tIDMGUgofuD5g,TNA,ND Music,30
1942,Gannayak Entertainment,TNA,TNAUGC,cOYQshPpdhlDiBFy95UIGw,TNA,UCcOYQshPpdhlDiBFy95UIGw,TNA,ND Music,30
1943,Hiya Music Records,TNA,TNAUGC,mxU5aCu1usrRCYT2pdjVvw,TNA,UCmxU5aCu1usrRCYT2pdjVvw,TNA,ND Music,30
1944,Jag Music,TNA,TNAUGC,of8DzbM2MWfzQAXyLUL2Gw,TNA,UCof8DzbM2MWfzQAXyLUL2Gw,TNA,ND Music,30
1945,L K Films,TNA,TNAUGC,S13-C9qjbVZ9EvoAMtmcuQ,TNA,UCS13-C9qjbVZ9EvoAMtmcuQ,TNA,ND Music,30
1946,Mahi Records Bhojpuri,TNA,TNAUGC,c6tvoETf9UNcE0Brg1aNDQ,TNA,UCc6tvoETf9UNcE0Brg1aNDQ,TNA,ND Music,30
1947,Mantra Entertainment,TNA,TNAUGC,noFAgW3byY_QEBy0fbrFzg,TNA,UCnoFAgW3byY_QEBy0fbrFzg,TNA,ND Music,30
1948,MD Music Ghazipur,TNA,TNAUGC,83OfBCo6LaykvWp3xQ7cEQ,TNA,UC83OfBCo6LaykvWp3xQ7cEQ,TNA,ND Music,30
1949,NAVYA MUSIC,TNA,TNAUGC,NIuFc7N1CFjBT01wmlOdLA,TNA,UCNIuFc7N1CFjBT01wmlOdLA,TNA,ND Music,30
1950,PARDESI COMEDY,TNA,TNAUGC,l3OTElm_lKcjQos8WKOdbA,TNA,UCl3OTElm_lKcjQos8WKOdbA,TNA,ND Music,30
1951,Pksd Music,TNA,TNAUGC,dfmQrmOog-D1_AttamQD9w,TNA,UCdfmQrmOog-D1_AttamQD9w,TNA,ND Music,30
1952,Vikash Gop Entertainment,TNA,TNAUGC,6QMAB2WRiq-3N5RAjEzW8g,TNA,UC6QMAB2WRiq-3N5RAjEzW8g,TNA,ND Music,30
1953,Aviya Films Bhojpuri,Galaxy,GalaxyUGC,ikoo5VxdQiZXzd2nPsHciw,GDPL,UCikoo5VxdQiZXzd2nPsHciw,GDPL,ND Music,30
1954,Dangal Music Official,Galaxy,GalaxyUGC,qf1y-9EC0o0yQHzZVNT97A,GDPL,UCqf1y-9EC0o0yQHzZVNT97A,GDPL,ND Music,30
1955,tuntun yadav official,marsorbit,marsorbitugc,yeuot1qioknhkmk-e-qkjq,mars,ucyeuot1qioknhkmk-e-qkjq,mars,nd music,30
1956,Ghost World Bengali,KooTVKids,KooTVKidsUGC,Qxxg5VB8Vgs5NKzL7FrC1Q,KOO,UCQxxg5VB8Vgs5NKzL7FrC1Q,KOO,ND Music,30
1957,Ghost World Hindi,KooTVKids,KooTVKidsUGC,if8SnxuKIwi20DCUXaGP4A,KOO,UCif8SnxuKIwi20DCUXaGP4A,KOO,ND Music,30
1958,Ghost World Kannada,KooTVKids,KooTVKidsUGC,f1TFgVf_XZJPUq0CPkN3OQ,KOO,UCf1TFgVf_XZJPUq0CPkN3OQ,KOO,ND Music,30
1959,Ghost World Tamil,KooTVKids,KooTVKidsUGC,VbSeLXmS0eERR-PBHkERjg,KOO,UCVbSeLXmS0eERR-PBHkERjg,KOO,ND Music,30
1960,Ghost World Telugu,KooTVKids,KooTVKidsUGC,RAfjUkc783fDEJuJOpI9Mg,KOO,UCRAfjUkc783fDEJuJOpI9Mg,KOO,ND Music,30
1961,AD Studios,NFXShot,NFXShotUGC,exLAz8NG6KaSlHFVy2W5KA,NFS,UCexLAz8NG6KaSlHFVy2W5KA,NFS,ND Music,30
1962,Adbhut Rahasya,NFXShot,NFXShotUGC,Dt6pNReai8PfxKRowSrKsQ,NFS,UCDt6pNReai8PfxKRowSrKsQ,NFS,ND Music,30
1963,Bhoot Pasta,NFXShot,NFXShotUGC,IF3NXHSAkGED0x2sdivq0Q,NFS,UCIF3NXHSAkGED0x2sdivq0Q,NFS,ND Music,30
1964,Channel to be confirmed,AdmireStudio,AdmireStudioUGC,Channel to be confirmed,ADMS,Channel to be confirmed,ADMS,ND Music,30
1965,91.9 Sarthak FM,RDC-SidhTV,RDC-SidhTVUGC,yp9bL2U2JHbZS18-koZsYA,SIDH,UCyp9bL2U2JHbZS18-koZsYA,SIDH,ND Music,30
1966,Big Khortha Tv,Digicell,DigicellUGC,IrivwV3M1KuU43YW6ICmoQ,DCMPL,UCIrivwV3M1KuU43YW6ICmoQ,DCMPL,ND Music,30
1967,Dharam Tv,Digicell,DigicellUGC,JmxnG_vG0pKZDW83aUCJ1w,DCMPL,UCJmxnG_vG0pKZDW83aUCJ1w,DCMPL,ND Music,30
1968,Dj Shashi Jharkhand No.1 Dj,Digicell,DigicellUGC,FMjGODyULqPdSmmbhnAoyA,DCMPL,UCFMjGODyULqPdSmmbhnAoyA,DCMPL,ND Music,30
1969,MAA JANKI PRODUCTION,Digicell,DigicellUGC,5gdAc32jYQP7CV1j443psg,DCMPL,UC5gdAc32jYQP7CV1j443psg,DCMPL,ND Music,30
1970,Murli films,Digicell,DigicellUGC,7sSV16JTFNkEGA9_-P_HWg,DCMPL,UC7sSV16JTFNkEGA9_-P_HWg,DCMPL,ND Music,30
1971,SAKSHI MUSIC,Digicell,DigicellUGC,OV2JAcN31LG6t46Tj50Xew,DCMPL,UCOV2JAcN31LG6t46Tj50Xew,DCMPL,ND Music,30
1972,SHRI BHAGWAT RASAMRITAM,Digicell,DigicellUGC,spOIgM5rOVFtS13t0wDnXA,DCMPL,UCspOIgM5rOVFtS13t0wDnXA,DCMPL,ND Music,30
1973,UJALA FILMS,Digicell,DigicellUGC,fcr9mXTjLei9F_2NHy82yA,DCMPL,UCfcr9mXTjLei9F_2NHy82yA,DCMPL,ND Music,30
1974,DPS DARSHAN,Tristar,TristarUGC,pZm05YrDxWgE4f8j6msToA,TRIS,UCpZm05YrDxWgE4f8j6msToA,TRIS,ND Music,30
1975,Rich International,RichInt,RichIntUGC,zD7g-BaQRpIEQg93yQgCDA,RICH,UCzD7g-BaQRpIEQg93yQgCDA,RICH,ND Music,30
1976,Mahadev Music World,GirjeshGupta,GirjeshGuptaUGC,nGY7VYRqaq03y-510N_SDA,GGG,UCnGY7VYRqaq03y-510N_SDA,GGG,ND Music,30
1977,SGG Worldwide Music Events,GirjeshGupta,GirjeshGuptaUGC,85lsuhpCbHVmFIkJ7zfNQQ,GGG,UC85lsuhpCbHVmFIkJ7zfNQQ,GGG,ND Music,30
1978,Shivshahi Music World,GirjeshGupta,GirjeshGuptaUGC,zigNDOxonVz_SpIfgzKuQw,GGG,UCzigNDOxonVz_SpIfgzKuQw,GGG,ND Music,30
1979,Nautanki Samrat,NautankiSamrat,NautankiSamratUGC,V4eab5qMq5lvK4n2W3KQxw,TYAGINS,UCV4eab5qMq5lvK4n2W3KQxw,TYAGINS,ND Music,30
1980,Rachna Music,TNDM-1,TNDM-1UGC,RRkMpP5SQrX6i1PiWnLrfA,TNDM1,UCRRkMpP5SQrX6i1PiWnLrfA,TNDM1,ND Music,30
1981,SSAN MUSIC,SSAN,SSANUGC,bzDDfmyoyo9tKb9yhDA7hA,SSAN,UCbzDDfmyoyo9tKb9yhDA7hA,SSAN,ND Music,30
1982,Channel to be confirmed,7Sur,7SurUGC,Channel to be confirmed,7SUR,Channel to be confirmed,7SUR,ND Music,30
1983,Mithun Music Bhojpuri,TNDM-5,TNDM-5UGC,VAjfhcDESmohZCRcIhF_5g,TNDM5,UCVAjfhcDESmohZCRcIhF_5g,TNDM5,ND Music,30
1984,Rave Music Mantra,StudioMax,StudioMaxUGC,1A9HHlcolA04uuR0Q7YKiQ,RAV,UC1A9HHlcolA04uuR0Q7YKiQ,RAV,ND Music,30
1985,Anita Films Rajasthani HD,AnitaFilms,AnitaFilmsUGC,T9caxfNM1xKxGcewkmXszg,ANF,UCT9caxfNM1xKxGcewkmXszg,ANF,ND Music,30
1986,???? ??? ??????? MP 3 Official,TNDM-4,TNDM-4UGC,pyvqUn0EXD3qHkodp247VQ,TNDM4,UCpyvqUn0EXD3qHkodp247VQ,TNDM4,ND Music,30
1987,JSR FILMS PVT. LTD. HD,TNDM-4,TNDM-4UGC,YiQSjw-qMIA5l29avYjREA,TNDM4,UCYiQSjw-qMIA5l29avYjREA,TNDM4,ND Music,30
1988,Mukherjee Nagar live classes,TNDM-4,TNDM-4UGC,_gGrLaU8N2wdcxtpvU24-g,TNDM4,UC_gGrLaU8N2wdcxtpvU24-g,TNDM4,ND Music,30
1989,Shaan Films,TNDM-4,TNDM-4UGC,OkT1Kd6YTV-DINXJCM2hFw,TNDM4,UCOkT1Kd6YTV-DINXJCM2hFw,TNDM4,ND Music,30
1990,Channel to be confirmed,TNDM-2,TNDM-2UGC,Channel to be confirmed,TNDM2,Channel to be confirmed,TNDM2,ND Music,30
1991,Bengali Geeti Kiran,RDC,RDCUGC,Vnu3ucn_XvV46Z2Lx9YsZA,RDCM,UCVnu3ucn_XvV46Z2Lx9YsZA,RDCM,ND Music,30
1992,Dev Music Comedy Junction,RDC,RDCUGC,hgRMQRcW2J0Wbey3ap5Qtg,RDCM,UChgRMQRcW2J0Wbey3ap5Qtg,RDCM,ND Music,30
1993,Channel to be confirmed,HardeepSingh,HardeepSinghUGC,Channel to be confirmed,HRS,Channel to be confirmed,HRS,ND Music,30
1994,Channel to be confirmed,AdmireStudio,AdmireStudioUGC,Channel to be confirmed,ADMR,Channel to be confirmed,ADMR,ND Music,30
1995,Sportswallah,DigiOsmosis,DigiOsmosisUGC,jJLAcBc3JDsf85sTkGpudQ,DIGI,UCjJLAcBc3JDsf85sTkGpudQ,DIGI,ND Music,30
1996,Channel to be confirmed,Puneet,PuneetUGC,Channel to be confirmed,PKR,Channel to be confirmed,PKR,ND Music,30
1997,Channel to be confirmed,Unitezz,UnitezzUGC,Channel to be confirmed,UTZ,Channel to be confirmed,UTZ,ND Music,30
1998,Channel to be confirmed,MinhLong,MinhLongUGC,Channel to be confirmed,MINH,Channel to be confirmed,MINH,ND Music,30
1999,The Company Man,JustinHunte,JustinHunteUGC,MF7C3hqyVA4bvTb0x0cdHw,TCM,UCMF7C3hqyVA4bvTb0x0cdHw,TCM,ND Music,30
2000,Indian Storytellers,DigiOsmosis,DigiOsmosisUGC,7CS81HAM7enrIC_rbAplfQ,DIGIIST,UC7CS81HAM7enrIC_rbAplfQ,DIGIIST,ND Music,30
2001,Channel to be confirmed,MohamedIbrahim,MohamedIbrahimUGC,Channel to be confirmed,MIB,Channel to be confirmed,MIB,ND Music,30
2002,Channel to be confirmed,PawanSharma,PawanSharmaUGC,Channel to be confirmed,PWNS,Channel to be confirmed,PWNS,ND Music,30
2003,Khandeshi Superstars,HarshJodhi,HarshJodhiUGC,v9C_Wz7HT837idXAcewSkQ,HRJ,UCv9C_Wz7HT837idXAcewSkQ,HRJ,ND Music,30
2004,Cymbals Devotional,CymbalsArts,CymbalsArtsUGC,fz6H1lZbDwjPEANkTM6QCA,JOY,UCfz6H1lZbDwjPEANkTM6QCA,JOY,ND Music,30
2005,Channel to be confirmed,Murari,MurariUGC,Channel to be confirmed,MLP,Channel to be confirmed,MLP,ND Music,30
2006,Channel to be confirmed,PoojaVCD,PoojaVCDUGC,Channel to be confirmed,VCD,Channel to be confirmed,VCD,ND Music,30
2007,Great India Films,TNDM-3,TNDM-3UGC,SuS6T2hvtnPCOR8MtH2lDQ,TNDM3,UCSuS6T2hvtnPCOR8MtH2lDQ,TNDM3,ND Music,30
2008,Desi Bamboo,HarshJodhi,HarshJodhiUGC,DAuTNGkxryXa_1BLsLX5lQ,BOB,UCDAuTNGkxryXa_1BLsLX5lQ,BOB,ND Music,30
2009,Channel to be confirmed,MLW,MLWUGC,Channel to be confirmed,MLW,Channel to be confirmed,MLW,ND Music,30
2010,Channel to be confirmed,RatanMahato,RatanMahatoUGC,Channel to be confirmed,RTN,Channel to be confirmed,RTN,ND Music,30
2011,Channel to be confirmed,SanamChaudhry,SanamChaudhryUGC,Channel to be confirmed,SANAM,Channel to be confirmed,SANAM,ND Music,30
2012,Channel to be confirmed,RamendraSahni,RamendraSahniUGC,Channel to be confirmed,AVN,Channel to be confirmed,AVN,ND Music,30
2013,Channel to be confirmed,NfxShot1,NfxShot1UGC,Channel to be confirmed,NFS1,Channel to be confirmed,NFS1,ND Music,30
2014,Channel to be confirmed,ErikLLP,ErikLLPUGC,Channel to be confirmed,ERIK,Channel to be confirmed,ERIK,ND Music,30
2015,Channel to be confirmed,Phoebe,Phoebe,Channel to be confirmed,VNTV,Channel to be confirmed,VNTV,ND Music,30
2016,Channel to be confirmed,SSEnt,SSEntUGC,Channel to be confirmed,SSEnt,Channel to be confirmed,SSEnt,ND Music,30
2017,Channel to be confirmed,DanceEng,DanceEngUGC,Channel to be confirmed,DEN,Channel to be confirmed,DEN,ND Music,30
2018,Channel to be confirmed,SunilJain,SunilJainUGC,Channel to be confirmed,SLJ,Channel to be confirmed,SLJ,ND Music,30
2019,Channel to be confirmed,Beyondworldwide,BeyondworldwideUGC,Channel to be confirmed,BEY,Channel to be confirmed,BEY,ND Music,30
2020,Channel to be confirmed,TaneshaGrant,TaneshaGrantUGC,Channel to be confirmed,TAN,Channel to be confirmed,TAN,ND Music,30
2021,Channel to be confirmed,PurnaChandra,PurnaChandraUGC,Channel to be confirmed,PCH,Channel to be confirmed,PCH,ND Music,30
2022,Channel to be confirmed,BandEhsaas,BandEhsaasUGC,Channel to be confirmed,BRJ,Channel to be confirmed,BRJ,ND Music,30
2023,Channel to be confirmed,GalaGlobal,GalaGlobalUGC,Channel to be confirmed,GGI,Channel to be confirmed,GGI,ND Music,30
2024,Channel to be confirmed,phoebe,phoebe,Channel to be confirmed,MOT,Channel to be confirmed,MOT,ND Music,30
2025,Channel to be confirmed,FuturesInfinite,FuturesInfiniteUGC,Channel to be confirmed,ZIQ,Channel to be confirmed,ZIQ,ND Music,30
2026,Channel to be confirmed,NinadBhat,NinadBhatUGC,Channel to be confirmed,NBH,Channel to be confirmed,NBH,ND Music,30
2027,Channel to be confirmed,TNDM,TNDMUGC,Channel to be confirmed,TNDM,Channel to be confirmed,TNDM,ND Music,30
2028,Channel to be confirmed,HoangTiep,HoangTiepUGC,Channel to be confirmed,HTK,Channel to be confirmed,HTK,ND Music,30
2029,Channel to be confirmed,TNDM-AswiniTv,TNDM-AswiniTvUGC,Channel to be confirmed,TNDMAS,Channel to be confirmed,TNDMAS,ND Music,30
2030,Channel to be confirmed,Phoebe,Phoebe,Channel to be confirmed,NGOC,Channel to be confirmed,NGOC,ND Music,30
2031,Channel to be confirmed,ZoneTV,ZoneTVUGC,Channel to be confirmed,ZONE,Channel to be confirmed,ZONE,ND Music,30
2032,Channel to be confirmed,BinakaMusic,BinakaMusicUGC,Channel to be confirmed,BINAKA,Channel to be confirmed,BINAKA,ND Music,30
2033,Channel to be confirmed,JayeshNandwana,JayeshNandwanaUGC,Channel to be confirmed,JYND,Channel to be confirmed,JYND,ND Music,30
2034,Channel to be confirmed,TranKhanh,TranKhanhUGC,Channel to be confirmed,TRAN,Channel to be confirmed,TRAN,ND Music,30
2035,Channel to be confirmed,Utkarsh,UtkarshUGC,Channel to be confirmed,UTJ,Channel to be confirmed,UTJ,ND Music,30
2036,Channel to be confirmed,TNDM-Sonic,TNDM-SonicUGC,Channel to be confirmed,TNDMS,Channel to be confirmed,TNDMS,ND Music,30
2037,Channel to be confirmed,MediaCir,MediaCirUGC,Channel to be confirmed,CIRCULAR,Channel to be confirmed,CIRCULAR,ND Music,30
2038,Channel to be confirmed,WingsNew,WingsNewUGC,Channel to be confirmed,WINC,Channel to be confirmed,WINC,ND Music,30
2039,Channel to be confirmed,BhajanKirtan,BhajanKirtanUGC,Channel to be confirmed,TYAGIBK,Channel to be confirmed,TYAGIBK,ND Music,30
2040,Channel to be confirmed,DoneeTech,DoneeTechUGC,Channel to be confirmed,ASH,Channel to be confirmed,ASH,ND Music,30
2041,Channel to be confirmed,PhongTran,PhongTranUGC,Channel to be confirmed,PHONG,Channel to be confirmed,PHONG,ND Music,30
2042,Channel to be confirmed,AgrattaProduction,AgrattaProductionUGC,Channel to be confirmed,HCB,Channel to be confirmed,HCB,ND Music,30
2043,Channel to be confirmed,EpicFlow,EpicFlowUGC,Channel to be confirmed,EPFO,Channel to be confirmed,EPFO,ND Music,30
2044,Channel to be confirmed,DigilutionNext,DigilutionNextUGC,Channel to be confirmed,INV,Channel to be confirmed,INV,ND Music,30
2045,Channel to be confirmed,AffiliateVia,AffiliateViaUGC,Channel to be confirmed,MIKE,Channel to be confirmed,MIKE,ND Kids,30
2046,Koo Koo TV - Bengali,KooTVKids,KooTVKidsUGC,QYqrQcg97G9baY8GTK0i-g,KOO,UCQYqrQcg97G9baY8GTK0i-g,KOO,ND Kids,30
2047,Koo Koo TV - Hindi,KooTVKids,KooTVKidsUGC,ZNr3-bxFbzfLzbiJ_rJ5zw,KOO,UCZNr3-bxFbzfLzbiJ_rJ5zw,KOO,ND Kids,30
2048,Koo Koo TV - Kannada,KooTVKids,KooTVKidsUGC,XMeGpPyd2ETDAhYU8pKsJQ,KOO,UCXMeGpPyd2ETDAhYU8pKsJQ,KOO,ND Kids,30
2049,Koo Koo TV - Malayalam,KooTVKids,KooTVKidsUGC,7QzMBKI1AUFDBMfNa0nLww,KOO,UC7QzMBKI1AUFDBMfNa0nLww,KOO,ND Kids,30
2050,Koo Koo TV - Tamil,KooTVKids,KooTVKidsUGC,FOgUdmcBDySJfGImF1avyQ,KOO,UCFOgUdmcBDySJfGImF1avyQ,KOO,ND Kids,30
2051,Koo Koo TV - Telugu,KooTVKids,KooTVKidsUGC,VQExT4EjUs4Zc-h0NxLOFw,KOO,UCVQExT4EjUs4Zc-h0NxLOFw,KOO,ND Kids,30
2052,Nonte Fonte Hindi,KooTVKids,KooTVKidsUGC,iRf6-2UqQULL_sKM5dcwDA,KOO,UCiRf6-2UqQULL_sKM5dcwDA,KOO,ND Kids,30
2053,Channel to be confirmed,BhalotiaHUF70,BhalotiaHUF70UGC,Channel to be confirmed,DW3,Channel to be confirmed,DW3,ND Kids,30
2054,Tuk Tuk TV Hindi,ChetanThakkar,ChetanThakkarUGC,641_QBbctXJ08rTBNR54OQ,CHT,UC641_QBbctXJ08rTBNR54OQ,CHT,ND Kids,30
2055,New Joha Series,KiyoshiEnt,KiyoshiEnt,57JZppnoHldQ2XNwTHoO3w,KIY,UC57JZppnoHldQ2XNwTHoO3w,KIY,ND Kids,30
2056,DawsenTv - Bengali Stories & Rhymes,Dawsen2,Dawsen2UGC,QZ9hkRttHZzNM80vPupeEw,DW2,UCQZ9hkRttHZzNM80vPupeEw,DW2,ND Kids,30
2057,Huke Hu TV,RDC-SidhTV,RDC-SidhTVUGC,R6SxWbSz48aJSISifsdt-Q,SIDH,UCR6SxWbSz48aJSISifsdt-Q,SIDH,ND Kids,30
2058,Channel to be confirmed,Shethia,ShethiaUGC,Channel to be confirmed,SHT,Channel to be confirmed,SHT,ND Kids,30
2059,Channel to be confirmed,AffiliateVia,AffiliateViaUGC,Channel to be confirmed,AFVIA,Channel to be confirmed,AFVIA,ND Kids,30
2060,Channel to be confirmed,Digizen,DigizenUGC,Channel to be confirmed,DZKC,Channel to be confirmed,DZKC,ND Kids,30
2061,Panchatantra Ki Kahaniya,ChetanThakkar,ChetanThakkarUGC,UHEjZulI-yDTbnUH-S6mzA,CIP,UCUHEjZulI-yDTbnUH-S6mzA,CIP,ND Kids,30
2062,Toon Flix Hindi,ChetanThakkar,ChetanThakkarUGC,a1LaEiQ2QKSx9x9L8_bqRw,CIP,UCa1LaEiQ2QKSx9x9L8_bqRw,CIP,ND Kids,30
2063,Chuti Baba,RedAnt,RedAntUGC,p5xVMfgqvaKj4oWH5Ibx-Q,REDANT,UCp5xVMfgqvaKj4oWH5Ibx-Q,REDANT,ND Kids,30
2064,Channel to be confirmed,ColourBar,ColourBarUGC,Channel to be confirmed,DPJ,Channel to be confirmed,DPJ,ND Kids,30
2065,Channel to be confirmed,DawsenIndLtd,DawsenIndLtdUGC,Channel to be confirmed,DW4,Channel to be confirmed,DW4,ND Kids,30
2066,Ssoftoons Animation,Koo-Ssoftoons,Koo-SsoftoonsUGC,5lkWqcwb-CrrTwiqsHjVug,KSOFT,UC5lkWqcwb-CrrTwiqsHjVug,KSOFT,ND Kids,30
2067,Ssoftoons Hindi,Koo-Ssoftoons,Koo-SsoftoonsUGC,XftqsHd3KSHLm_dJkf35yQ,KSOFT,UCXftqsHd3KSHLm_dJkf35yQ,KSOFT,ND Kids,30
2068,Suhana Safar,Koo-Ssoftoons,Koo-SsoftoonsUGC,W09Y_OLnGCG6Z3Fo6CHLyQ,KSOFT,UCW09Y_OLnGCG6Z3Fo6CHLyQ,KSOFT,ND Kids,30
2069,Channel to be confirmed,Esense,EsenseUGC,Channel to be confirmed,ESN,Channel to be confirmed,ESN,ND Kids,30
2070,Channel to be confirmed,Digizensajidkids,DigizensajidkidsUGC,Channel to be confirmed,DZSA,Channel to be confirmed,DZSA,ND Kids,30
2071,Channel to be confirmed,NFXShot,NFXShotUGC,Channel to be confirmed,NFS,Channel to be confirmed,NFS,ND Kids,30
2072,Channel to be confirmed,BizzyBaby,BizzyBabyUGC,Channel to be confirmed,BB,Channel to be confirmed,BB,ND Kids,30
2073,Channel to be confirmed,DigizenV3,DigizenV3UGC,Channel to be confirmed,DZV3,Channel to be confirmed,DZV3,ND Kids,30
2074,Channel to be confirmed,Unknown,UnknownUGC,Channel to be confirmed,BAG,Channel to be confirmed,BAG,ND Kids,30
2075,Channel to be confirmed,AffiliateVia,AffiliateViaUGC,Channel to be confirmed,MIKE,Channel to be confirmed,MIKE,ND Music,30
2076,Koo Koo TV - Bengali,KooTVKids,KooTVKidsUGC,QYqrQcg97G9baY8GTK0i-g,KOO,UCQYqrQcg97G9baY8GTK0i-g,KOO,ND Music,30
2077,Koo Koo TV - Hindi,KooTVKids,KooTVKidsUGC,ZNr3-bxFbzfLzbiJ_rJ5zw,KOO,UCZNr3-bxFbzfLzbiJ_rJ5zw,KOO,ND Music,30
2078,Koo Koo TV - Kannada,KooTVKids,KooTVKidsUGC,XMeGpPyd2ETDAhYU8pKsJQ,KOO,UCXMeGpPyd2ETDAhYU8pKsJQ,KOO,ND Music,30
2079,Koo Koo TV - Malayalam,KooTVKids,KooTVKidsUGC,7QzMBKI1AUFDBMfNa0nLww,KOO,UC7QzMBKI1AUFDBMfNa0nLww,KOO,ND Music,30
2080,Koo Koo TV - Tamil,KooTVKids,KooTVKidsUGC,FOgUdmcBDySJfGImF1avyQ,KOO,UCFOgUdmcBDySJfGImF1avyQ,KOO,ND Music,30
2081,Koo Koo TV - Telugu,KooTVKids,KooTVKidsUGC,VQExT4EjUs4Zc-h0NxLOFw,KOO,UCVQExT4EjUs4Zc-h0NxLOFw,KOO,ND Music,30
2082,Nonte Fonte Hindi,KooTVKids,KooTVKidsUGC,iRf6-2UqQULL_sKM5dcwDA,KOO,UCiRf6-2UqQULL_sKM5dcwDA,KOO,ND Music,30
2083,Channel to be confirmed,BhalotiaHUF70,BhalotiaHUF70UGC,Channel to be confirmed,DW3,Channel to be confirmed,DW3,ND Music,30
2084,Tuk Tuk TV Hindi,ChetanThakkar,ChetanThakkarUGC,641_QBbctXJ08rTBNR54OQ,CHT,UC641_QBbctXJ08rTBNR54OQ,CHT,ND Music,30
2085,New Joha Series,KiyoshiEnt,KiyoshiEnt,57JZppnoHldQ2XNwTHoO3w,KIY,UC57JZppnoHldQ2XNwTHoO3w,KIY,ND Music,30
2086,DawsenTv - Bengali Stories & Rhymes,Dawsen2,Dawsen2UGC,QZ9hkRttHZzNM80vPupeEw,DW2,UCQZ9hkRttHZzNM80vPupeEw,DW2,ND Music,30
2087,Huke Hu TV,RDC-SidhTV,RDC-SidhTVUGC,R6SxWbSz48aJSISifsdt-Q,SIDH,UCR6SxWbSz48aJSISifsdt-Q,SIDH,ND Music,30
2088,Channel to be confirmed,Shethia,ShethiaUGC,Channel to be confirmed,SHT,Channel to be confirmed,SHT,ND Music,30
2089,Channel to be confirmed,AffiliateVia,AffiliateViaUGC,Channel to be confirmed,AFVIA,Channel to be confirmed,AFVIA,ND Music,30
2090,Channel to be confirmed,Digizen,DigizenUGC,Channel to be confirmed,DZKC,Channel to be confirmed,DZKC,ND Music,30
2091,Panchatantra Ki Kahaniya,ChetanThakkar,ChetanThakkarUGC,UHEjZulI-yDTbnUH-S6mzA,CIP,UCUHEjZulI-yDTbnUH-S6mzA,CIP,ND Music,30
