id,Channel,partner_provided,ugc,Channel_id,Label,assetChannelID,Label2,CMS,client_youtube_shares
4315,Wave Bhojpuri Hit Cinema,TRISTAR,TRISTARUGC,aZZuOjowMVZuFSK46MSpXg,TRIS,UCaZZuOjowMVZuFSK46MSpXg,TRIS,ND2,30
4316,Health Tips for You,TRISTAR,TRISTARUGC,F1MvdmVoBk68RxduPdaAzQ,TRIS,UCF1MvdmVoBk68RxduPdaAzQ,TRIS,ND2,30
4317,Jogi Ji Waah,TRISTAR,TRISTARUGC,Y4GeMjbppsP1Ja6eZs-g1g,TRIS,UCY4GeMjbppsP1Ja6eZs-g1g,TRIS,ND2,30
4318,Bhojpuri Tadka,TRISTAR,TRISTARUGC,1jP1H85fUlqCHgjgsh16fA,TRIS,UC1jP1H85fUlqCHgjgsh16fA,TRIS,ND2,30
4319,HEALTH TIPS HINDI,TRISTAR,TRISTARUGC,IUN5f_4NeYfJs_ks3GkSEA,TRIS,UCIUN5f_4NeYfJs_ks3GkSEA,TRIS,ND2,30
4320,Bhojpuri Movies HD,TRISTAR,TRISTARUGC,oxpxZDvu59IsfDd9-9F3vg,TRIS,UCoxpxZDvu59IsfDd9-9F3vg,TRIS,ND2,30
4321,Bhojpuri Hit Movie,TRISTAR,TRISTARUGC,VC1jDoH3zODnk5MOJRmjhg,TRIS,UCVC1jDoH3zODnk5MOJRmjhg,TRIS,ND2,30
4322,Bhojpuri HD Cinema,TRISTAR,TRISTARUGC,Rx0jLnPgB30gDRuhpB4Q7A,TRIS,UCRx0jLnPgB30gDRuhpB4Q7A,TRIS,ND2,30
4323,Nirahua Hits,TRISTAR,TRISTARUGC,EYigRv3PcwGSum7L34Yx1Q,TRIS,UCEYigRv3PcwGSum7L34Yx1Q,TRIS,ND2,30
4324,Bhojpuri Jhatka,TRISTAR,TRISTARUGC,CNMrIP6K_JpPorVitI1YNw,TRIS,UCCNMrIP6K_JpPorVitI1YNw,TRIS,ND2,30
4325,Bhojpuri HD Movies,TRISTAR,TRISTARUGC,1UoEmPxtgu9BR18H7KVG4Q,TRIS,UC1UoEmPxtgu9BR18H7KVG4Q,TRIS,ND2,30
4326,BMJ Hits,TRISTAR,TRISTARUGC,Nfu9O2xtnDPwEyduJ4dRBA,TRIS,UCNfu9O2xtnDPwEyduJ4dRBA,TRIS,ND2,30
4327,Wave Bhojpuri Comedy,TRISTAR,TRISTARUGC,WOpTbqatFeT6ocj-4HE2fA,TRIS,UCWOpTbqatFeT6ocj-4HE2fA,TRIS,ND2,30
4328,Tadka Punjabi,TRISTAR,TRISTARUGC,YLwXIJgRSA9kjEzXJrRNxA,TRIS,UCYLwXIJgRSA9kjEzXJrRNxA,TRIS,ND2,30
4329,Ballewood,TRISTAR,TRISTARUGC,-lNHm45-1hH9bnOYecdfuA,TRIS,UC-lNHm45-1hH9bnOYecdfuA,TRIS,ND2,30
4330,Double one Production,TRISTAR,TRISTARUGC,kNZBjHq1fsumOIjXClqAuw,TRIS,UCkNZBjHq1fsumOIjXClqAuw,TRIS,ND2,30
4331,Bhojpuri Gaana,TRISTAR,TRISTARUGC,AK22jRUF86jgZusa3iBT8A,TRIS,UCAK22jRUF86jgZusa3iBT8A,TRIS,ND2,30
4332,Lokdhun Virsa,TRISTAR,TRISTARUGC,r6QhX5ygzFLzrhoM8P_G_Q,TRIS,UCr6QhX5ygzFLzrhoM8P_G_Q,TRIS,ND2,30
4333,Jai Jagdamba Music,TRISTAR,TRISTARUGC,OpRWgi56Ft7P2OBON8uI9Q,TRIS,UCOpRWgi56Ft7P2OBON8uI9Q,TRIS,ND Music,30
4334,Desi Music Brand,TRISTAR,TRISTARUGC,VFxRjcdArjpc0QNsXieaNA,TRIS,UCVFxRjcdArjpc0QNsXieaNA,TRIS,ND Music,30
4335,Pahal Nutrition,TRISTAR,TRISTARUGC,fmN-Ek-pIkeFFim_SBx3iA,TRIS,UCfmN-Ek-pIkeFFim_SBx3iA,TRIS,ND2,15
4336,Bhakti Vandana,TRISTAR,TRISTARUGC,WaVP8VoXczh38ZPLi-TivQ,TRIS,UCWaVP8VoXczh38ZPLi-TivQ,TRIS,ND Music,30
4337,Pa Pa Kids,TRISTAR,TRISTARUGC,DKXRIRddCi3XctmoxUibEg,TRIS,UCDKXRIRddCi3XctmoxUibEg,TRIS,ND Music,30
4338,Bhojpuri Movies,TRISTAR,TRISTARUGC,aP6L7U9mq8C3OehlBhwqgg,TRIS,UCaP6L7U9mq8C3OehlBhwqgg,TRIS,ND Music,30
4339,Filmistaan,TRISTAR,TRISTARUGC,XZkaZ4f7d3-YuMyy76yS6A,TRIS,UCXZkaZ4f7d3-YuMyy76yS6A,TRIS,ND Music,30
4340,Health Tips India,TRISTAR,TRISTARUGC,Kq-pRP_iG4zag6gnfWMb4A,TRIS,UCKq-pRP_iG4zag6gnfWMb4A,TRIS,ND Music,30
4341,Crazy India - Health Tips,TRISTAR,TRISTARUGC,Uhi72Dh-fajwaZZwRo1eIA,TRIS,UCUhi72Dh-fajwaZZwRo1eIA,TRIS,ND Music,30
4342,Wave Bhojpuri Hit Cinema,TRISTAR,TRISTARUGC,aZZuOjowMVZuFSK46MSpXg,TRIS,UCaZZuOjowMVZuFSK46MSpXg,TRIS,ND Music,30
4343,Health Tips for You,TRISTAR,TRISTARUGC,F1MvdmVoBk68RxduPdaAzQ,TRIS,UCF1MvdmVoBk68RxduPdaAzQ,TRIS,ND Music,30
4344,Jogi Ji Waah,TRISTAR,TRISTARUGC,Y4GeMjbppsP1Ja6eZs-g1g,TRIS,UCY4GeMjbppsP1Ja6eZs-g1g,TRIS,ND Music,30
4345,Bhojpuri Tadka,TRISTAR,TRISTARUGC,1jP1H85fUlqCHgjgsh16fA,TRIS,UC1jP1H85fUlqCHgjgsh16fA,TRIS,ND Music,30
4346,HEALTH TIPS HINDI,TRISTAR,TRISTARUGC,IUN5f_4NeYfJs_ks3GkSEA,TRIS,UCIUN5f_4NeYfJs_ks3GkSEA,TRIS,ND Music,30
4347,Bhojpuri Movies HD,TRISTAR,TRISTARUGC,oxpxZDvu59IsfDd9-9F3vg,TRIS,UCoxpxZDvu59IsfDd9-9F3vg,TRIS,ND Music,30
4348,Bhojpuri Hit Movie,TRISTAR,TRISTARUGC,VC1jDoH3zODnk5MOJRmjhg,TRIS,UCVC1jDoH3zODnk5MOJRmjhg,TRIS,ND Music,30
4349,Bhojpuri HD Cinema,TRISTAR,TRISTARUGC,Rx0jLnPgB30gDRuhpB4Q7A,TRIS,UCRx0jLnPgB30gDRuhpB4Q7A,TRIS,ND Music,30
4350,Nirahua Hits,TRISTAR,TRISTARUGC,EYigRv3PcwGSum7L34Yx1Q,TRIS,UCEYigRv3PcwGSum7L34Yx1Q,TRIS,ND Music,30
4351,Bhojpuri Jhatka,TRISTAR,TRISTARUGC,CNMrIP6K_JpPorVitI1YNw,TRIS,UCCNMrIP6K_JpPorVitI1YNw,TRIS,ND Music,30
4352,Bhojpuri HD Movies,TRISTAR,TRISTARUGC,1UoEmPxtgu9BR18H7KVG4Q,TRIS,UC1UoEmPxtgu9BR18H7KVG4Q,TRIS,ND Music,30
4353,BMJ Hits,TRISTAR,TRISTARUGC,Nfu9O2xtnDPwEyduJ4dRBA,TRIS,UCNfu9O2xtnDPwEyduJ4dRBA,TRIS,ND Music,30
4354,Wave Bhojpuri Comedy,TRISTAR,TRISTARUGC,WOpTbqatFeT6ocj-4HE2fA,TRIS,UCWOpTbqatFeT6ocj-4HE2fA,TRIS,ND Music,30
4355,Tadka Punjabi,TRISTAR,TRISTARUGC,YLwXIJgRSA9kjEzXJrRNxA,TRIS,UCYLwXIJgRSA9kjEzXJrRNxA,TRIS,ND Music,30
4356,Ballewood,TRISTAR,TRISTARUGC,-lNHm45-1hH9bnOYecdfuA,TRIS,UC-lNHm45-1hH9bnOYecdfuA,TRIS,ND Music,30
4357,Double one Production,TRISTAR,TRISTARUGC,kNZBjHq1fsumOIjXClqAuw,TRIS,UCkNZBjHq1fsumOIjXClqAuw,TRIS,ND Music,30
4358,Bhojpuri Gaana,TRISTAR,TRISTARUGC,AK22jRUF86jgZusa3iBT8A,TRIS,UCAK22jRUF86jgZusa3iBT8A,TRIS,ND Music,30
4359,Lokdhun Virsa,TRISTAR,TRISTARUGC,r6QhX5ygzFLzrhoM8P_G_Q,TRIS,UCr6QhX5ygzFLzrhoM8P_G_Q,TRIS,ND Music,30
4360,Pa Pa Kids,TRISTAR,TRISTARUGC,DKXRIRddCi3XctmoxUibEg,TRIS,UCDKXRIRddCi3XctmoxUibEg,TRIS,ND Kids,30
4361,Poonam shastri Firozabad,ROHITMUSIC,ROHITMUSIC,qNt-4qtNaXu8JBFS3IBJJw,RMW,UCqNt-4qtNaXu8JBFS3IBJJw,RMW,ND2,15
4362,CRIC VIEWS,CRICVIEWS,CRICVIEWSUGC,xVah_PONVT-8oGRGgD60QA,CVIEWS,UCxVah_PONVT-8oGRGgD60QA,CVIEWS,ND2,15
4363,Baba Play,RUDRAKSH,RUDRAKSHUGC,Z138FjE1wbJn6F6ioqPpIA,RDRKS,UCZ138FjE1wbJn6F6ioqPpIA,RDRKS,ND2,15
4364,channel to be confirmed,rohitmusic,rohitmusic,channel to be confirmed,rmw,channel to be confirmed,rmw,nd2,30
4365,channel to be confirmed,cricviews,cricviewsugc,channel to be confirmed,cviews,channel to be confirmed,cviews,nd2,30
4366,channel to be confirmed,rudraksh,rudrakshugc,channel to be confirmed,rdrks,channel to be confirmed,rdrks,nd2,30
4367,Gurudev Sri Sri Ravi Shankar en espa,ARTOFLIVING,ARTOFLIVINGUGC,x8y3UsvJewATuQxR3wWLTg,SSP,UCx8y3UsvJewATuQxR3wWLTg,SSP,ND1,30
4368,Gurudev Sri Sri Ravi Shankar en espa,ARTOFLIVING,ARTOFLIVINGUGC,x8y3UsvJewATuQxR3wWLTg,SSP,UCx8y3UsvJewATuQxR3wWLTg,SSP,ND2,30
4369,Gurudev Sri Sri Ravi Shankar en espa,ARTOFLIVING,ARTOFLIVINGUGC,x8y3UsvJewATuQxR3wWLTg,SSP,UCx8y3UsvJewATuQxR3wWLTg,SSP,ND Music,30
4370,Maithili Masti Music,HAPPYDIGITAL,HAPPYDIGITALUGC,skPUt2wLqTjMaGqq9ervYw,HPPY,UCskPUt2wLqTjMaGqq9ervYw,HPPY,ND2,30
4371,Arya Films Bhojpuri,HAPPYDIGITAL,HAPPYDIGITALUGC,ixNOpfpPDw5tPZiEi1hriQ,HPPY,UCixNOpfpPDw5tPZiEi1hriQ,HPPY,ND2,30
4372,Bhojpuriya State,HAPPYDIGITAL,HAPPYDIGITALUGC,yu5VRawT4ISMsklEShE8Nw,HPPY,UCyu5VRawT4ISMsklEShE8Nw,HPPY,ND2,15
4373,Mast Music Bhojpuri,HAPPYDIGITAL,HAPPYDIGITALUGC,FLLckcnc_d54ql-t4nnuxQ,HPPY,UCFLLckcnc_d54ql-t4nnuxQ,HPPY,ND2,15
4374,Bharosa Music World,HAPPYDIGITAL,HAPPYDIGITALUGC,Q9SLb8c3T1HT7svAOy0J8A,HPPY,UCQ9SLb8c3T1HT7svAOy0J8A,HPPY,ND2,24
4375,ABHI MOURYA SAYRI,HAPPYDIGITAL,HAPPYDIGITALUGC,FQo93_kjNKKV26coHLL3-g,HPPY,UCFQo93_kjNKKV26coHLL3-g,HPPY,ND2,15
4376,Vishnu Dubey Hits,HAPPYDIGITAL,HAPPYDIGITALUGC,lhYvjdTISieAQC5IJFYJHg,HPPY,UClhYvjdTISieAQC5IJFYJHg,HPPY,ND2,24
4377,Samrat Sachin official,HAPPYDIGITAL,HAPPYDIGITALUGC,l4AFIzfcvhw7fOkQvQSgMA,HPPY,UCl4AFIzfcvhw7fOkQvQSgMA,HPPY,ND2,15
4378,Arun Yadav OfficiaI,HAPPYDIGITAL,HAPPYDIGITALUGC,XLcZRvvP0YSa9hyT84BHcg,HPPY,UCXLcZRvvP0YSa9hyT84BHcg,HPPY,ND2,15
4379,channel to be confirmed,FOUNTAIN2,FOUNTAIN2UGC,channel to be confirmed,FN2,channel to be confirmed,fn2,nd music,30
4380,channel to be confirmed,RSYFILMS,RSYFILMSUGC,channel to be confirmed,RSY,channel to be confirmed,rsy,nd2,30
4381,channel to be confirmed,SHREYAENT,SHREYAENTUGC,channel to be confirmed,SHYENT,channel to be confirmed,shyent,nd1,30
4382,channel to be confirmed,KADAPATTI,KADAPATTIUGC,channel to be confirmed,PVNKDPT,channel to be confirmed,pvnkdpt,nd music,30
4383,channel to be confirmed,NAVEENADS,NAVEENADSUGC,channel to be confirmed,NAPL,channel to be confirmed,napl,nd1,30
4384,2M Studio,ERIKLLP,ERIKLLP,2M Studio,2M STUDIO,2M Studio,2M Studio,itune,0
4385,62 West Studio,ERIKLLP,ERIKLLP,62 West Studio,62 WEST STUDIO,62 West Studio,62 West Studio,itune,0
4386,62West Studio LLP,ERIKLLP,ERIKLLP,62West Studio LLP,62WEST STUDIO LLP,62West Studio LLP,62West Studio LLP,itune,0
4387,7Vir Production LLP,ERIKLLP,ERIKLLP,7Vir Production LLP,7VIR PRODUCTION LLP,7Vir Production LLP,7Vir Production LLP,itune,0
4388,8902356640836,ERIKLLP,ERIKLLP,8902356640836,8902356640836,8902356640836,8902356640836,itune,0
4389,Aakar Films,ERIKLLP,ERIKLLP,Aakar Films,AAKAR FILMS,Aakar Films,Aakar Films,itune,0
4390,Agnel Roman,ERIKLLP,ERIKLLP,Agnel Roman,AGNEL ROMAN,Agnel Roman,Agnel Roman,itune,0
4391,Ajh Productions,ERIKLLP,ERIKLLP,Ajh Productions,AJH PRODUCTIONS,Ajh Productions,Ajh Productions,itune,0
4392,Ak Team,ERIKLLP,ERIKLLP,Ak Team,AK TEAM,Ak Team,Ak Team,itune,0
4393,Akash Music,ERIKLLP,ERIKLLP,Akash Music,AKASH MUSIC,Akash Music,Akash Music,itune,0
4394,Aloof Records,ERIKLLP,ERIKLLP,Aloof Records,ALOOF RECORDS,Aloof Records,Aloof Records,itune,0
4395,Alpha Omega Records,ERIKLLP,ERIKLLP,Alpha Omega Records,ALPHA OMEGA RECORDS,Alpha Omega Records,Alpha Omega Records,itune,0
4396,Amen Records,ERIKLLP,ERIKLLP,Amen Records,AMEN RECORDS,Amen Records,Amen Records,itune,0
4397,Angel Records,ERIKLLP,ERIKLLP,Angel Records,ANGEL RECORDS,Angel Records,Angel Records,itune,0
4398,Anjana Ankur Singh,ERIKLLP,ERIKLLP,Anjana Ankur Singh,ANJANA ANKUR SINGH,Anjana Ankur Singh,Anjana Ankur Singh,itune,0
4399,Ansh Motion Pictures,ERIKLLP,ERIKLLP,Ansh Motion Pictures,ANSH MOTION PICTURES,Ansh Motion Pictures,Ansh Motion Pictures,itune,0
4400,Appu Series Music,ERIKLLP,ERIKLLP,Appu Series Music,APPU SERIES MUSIC,Appu Series Music,Appu Series Music,itune,0
4401,AQ Infotech,ERIKLLP,ERIKLLP,AQ Infotech,AQ INFOTECH,AQ Infotech,AQ Infotech,itune,0
4402,Archies Ltd,ERIKLLP,ERIKLLP,Archies Ltd,ARCHIES LTD,Archies Ltd,Archies Ltd,itune,0
4403,Archies Music,ERIKLLP,ERIKLLP,Archies Music,ARCHIES MUSIC,Archies Music,Archies Music,itune,0
4404,Arri Production House,ERIKLLP,ERIKLLP,Arri Production House,ARRI PRODUCTION HOUSE,Arri Production House,Arri Production House,itune,0
4405,Art & Artistes,ERIKLLP,ERIKLLP,Art & Artistes,ART & ARTISTES,Art & Artistes,Art & Artistes,itune,0
4406,Art and Artistes,ERIKLLP,ERIKLLP,Art and Artistes,ART AND ARTISTES,Art and Artistes,Art and Artistes,itune,0
4407,Atrecord Music,ERIKLLP,ERIKLLP,Atrecord Music,ATRECORD MUSIC,Atrecord Music,Atrecord Music,itune,0
4408,AVI Music,ERIKLLP,ERIKLLP,AVI Music,AVI MUSIC,AVI Music,AVI Music,itune,0
4409,Avinash Yogi,ERIKLLP,ERIKLLP,Avinash Yogi,AVINASH YOGI,Avinash Yogi,Avinash Yogi,itune,0
4410,Baari Records,ERIKLLP,ERIKLLP,Baari Records,BAARI RECORDS,Baari Records,Baari Records,itune,0
4411,Baba Haribal Music,ERIKLLP,ERIKLLP,Baba Haribal Music,BABA HARIBAL MUSIC,Baba Haribal Music,Baba Haribal Music,itune,0
4412,Baku Singh Da Viah,ERIKLLP,ERIKLLP,Baku Singh Da Viah,BAKU SINGH DA VIAH,Baku Singh Da Viah,Baku Singh Da Viah,itune,0
4413,Bang Bang Music,ERIKLLP,ERIKLLP,Bang Bang Music,BANG BANG MUSIC,Bang Bang Music,Bang Bang Music,itune,0
4414,Bapu Records,ERIKLLP,ERIKLLP,Bapu Records,BAPU RECORDS,Bapu Records,Bapu Records,itune,0
4415,Batra Film Studios,ERIKLLP,ERIKLLP,Batra Film Studios,BATRA FILM STUDIOS,Batra Film Studios,Batra Film Studios,itune,0
4416,Batth Enterprises,ERIKLLP,ERIKLLP,Batth Enterprises,BATTH ENTERPRISES,Batth Enterprises,Batth Enterprises,itune,0
4417,Batth Records,ERIKLLP,ERIKLLP,Batth Records,BATTH RECORDS,Batth Records,Batth Records,itune,0
4418,Be Punjabi Records,ERIKLLP,ERIKLLP,Be Punjabi Records,BE PUNJABI RECORDS,Be Punjabi Records,Be Punjabi Records,itune,0
4419,Beldar Brothers,ERIKLLP,ERIKLLP,Beldar Brothers,BELDAR BROTHERS,Beldar Brothers,Beldar Brothers,itune,0
4420,BKW Records,ERIKLLP,ERIKLLP,BKW Records,BKW RECORDS,BKW Records,BKW Records,itune,0
4421,Black Key Tunes LLP,ERIKLLP,ERIKLLP,Black Key Tunes LLP,BLACK KEY TUNES LLP,Black Key Tunes LLP,Black Key Tunes LLP,itune,0
4422,Blaze Audio Video,ERIKLLP,ERIKLLP,Blaze Audio Video,BLAZE AUDIO VIDEO,Blaze Audio Video,Blaze Audio Video,itune,0
4423,B-Live Music,ERIKLLP,ERIKLLP,B-Live Music,B-LIVE MUSIC,B-Live Music,B-Live Music,itune,0
4424,B-Live,ERIKLLP,ERIKLLP,B-Live,B-LIVE,B-Live,B-Live,itune,0
4425,Blossom Records,ERIKLLP,ERIKLLP,Blossom Records,BLOSSOM RECORDS,Blossom Records,Blossom Records,itune,0
4426,Blue Orange Film International,ERIKLLP,ERIKLLP,Blue Orange Film Interna,BLUE ORANGE FILM INTERNATIONAL,Blue Orange Film Internati,Blue Orange Film International,itune,0
4427,Bombay Talkies Music/Ditto Music,ERIKLLP,ERIKLLP,Bombay Talkies Music/Dit,BOMBAY TALKIES MUSIC/DITTO MUSIC,Bombay Talkies Music/Ditto,Bombay Talkies Music/Ditto Music,itune,0
4428,Bombay Talkies/Ditto Music,ERIKLLP,ERIKLLP,Bombay Talkies/Ditto Mus,BOMBAY TALKIES/DITTO MUSIC,Bombay Talkies/Ditto Music,Bombay Talkies/Ditto Music,itune,0
4429,Bon Bros Records,ERIKLLP,ERIKLLP,Bon Bros Records,BON BROS RECORDS,Bon Bros Records,Bon Bros Records,itune,0
4430,Brown Box Muzic,ERIKLLP,ERIKLLP,Brown Box Muzic,BROWN BOX MUZIC,Brown Box Muzic,Brown Box Muzic,itune,0
4431,Brownbox Muzic,ERIKLLP,ERIKLLP,Brownbox Muzic,BROWNBOX MUZIC,Brownbox Muzic,Brownbox Muzic,itune,0
4432,BS Music HD,ERIKLLP,ERIKLLP,BS Music HD,BS MUSIC HD,BS Music HD,BS Music HD,itune,0
4433,Bugga Records,ERIKLLP,ERIKLLP,Bugga Records,BUGGA RECORDS,Bugga Records,Bugga Records,itune,0
4434,Chandni Records,ERIKLLP,ERIKLLP,Chandni Records,CHANDNI RECORDS,Chandni Records,Chandni Records,itune,0
4435,Channel B Entertainment,ERIKLLP,ERIKLLP,Channel B Entertainment,CHANNEL B ENTERTAINMENT,Channel B Entertainment,Channel B Entertainment,itune,0
4436,Chetan Kanetkar Films,ERIKLLP,ERIKLLP,Chetan Kanetkar Films,CHETAN KANETKAR FILMS,Chetan Kanetkar Films,Chetan Kanetkar Films,itune,0
4437,Choice International,ERIKLLP,ERIKLLP,Choice International,CHOICE INTERNATIONAL,Choice International,Choice International,itune,0
4438,Classic Music,ERIKLLP,ERIKLLP,Classic Music,CLASSIC MUSIC,Classic Music,Classic Music,itune,0
4439,Crack Crew Music,ERIKLLP,ERIKLLP,Crack Crew Music,CRACK CREW MUSIC,Crack Crew Music,Crack Crew Music,itune,0
4440,Cyrus Records,ERIKLLP,ERIKLLP,Cyrus Records,CYRUS RECORDS,Cyrus Records,Cyrus Records,itune,0
4441,D24 Music,ERIKLLP,ERIKLLP,D24 Music,D24 MUSIC,D24 Music,D24 Music,itune,0
4442,Dafli Entertainment,ERIKLLP,ERIKLLP,Dafli Entertainment,DAFLI ENTERTAINMENT,Dafli Entertainment,Dafli Entertainment,itune,0
4443,Deep Recard,ERIKLLP,ERIKLLP,Deep Recard,DEEP RECARD,Deep Recard,Deep Recard,itune,0
4444,Desi Junction,ERIKLLP,ERIKLLP,Desi Junction,DESI JUNCTION,Desi Junction,Desi Junction,itune,0
4445,Desi Swag Records,ERIKLLP,ERIKLLP,Desi Swag Records,DESI SWAG RECORDS,Desi Swag Records,Desi Swag Records,itune,0
4446,DH Records,ERIKLLP,ERIKLLP,DH Records,DH RECORDS,DH Records,DH Records,itune,0
4447,Dhunkii Beats,ERIKLLP,ERIKLLP,Dhunkii Beats,DHUNKII BEATS,Dhunkii Beats,Dhunkii Beats,itune,0
4448,Dilkhush Records,ERIKLLP,ERIKLLP,Dilkhush Records,DILKHUSH RECORDS,Dilkhush Records,Dilkhush Records,itune,0
4449,Dinesh Kumar Dube,ERIKLLP,ERIKLLP,Dinesh Kumar Dube,DINESH KUMAR DUBE,Dinesh Kumar Dube,Dinesh Kumar Dube,itune,0
4450,DJ Rockerz,ERIKLLP,ERIKLLP,DJ Rockerz,DJ ROCKERZ,DJ Rockerz,DJ Rockerz,itune,0
4451,Dj Umesh Yana Music,ERIKLLP,ERIKLLP,Dj Umesh Yana Music,DJ UMESH YANA MUSIC,Dj Umesh Yana Music,Dj Umesh Yana Music,itune,0
4452,Doaba Records,ERIKLLP,ERIKLLP,Doaba Records,DOABA RECORDS,Doaba Records,Doaba Records,itune,0
4453,Dream Entertainers,ERIKLLP,ERIKLLP,Dream Entertainers,DREAM ENTERTAINERS,Dream Entertainers,Dream Entertainers,itune,0
4454,DRS Music,ERIKLLP,ERIKLLP,DRS Music,DRS MUSIC,DRS Music,DRS Music,itune,0
4455,Ekta Atlantis Music,ERIKLLP,ERIKLLP,Ekta Atlantis Music,EKTA ATLANTIS MUSIC,Ekta Atlantis Music,Ekta Atlantis Music,itune,0
4456,Entourage Music,ERIKLLP,ERIKLLP,Entourage Music,ENTOURAGE MUSIC,Entourage Music,Entourage Music,itune,0
4457,Erik,ERIKLLP,ERIKLLP,Erik,ERIK,Erik,Erik,itune,0
4458,Fankaar Music India Limited,ERIKLLP,ERIKLLP,Fankaar Music India Limi,FANKAAR MUSIC INDIA LIMITED,Fankaar Music India Limite,Fankaar Music India Limited,itune,0
4459,Focusbig Music,ERIKLLP,ERIKLLP,Focusbig Music,FOCUSBIG MUSIC,Focusbig Music,Focusbig Music,itune,0
4460,Folk Rakaat,ERIKLLP,ERIKLLP,Folk Rakaat,FOLK RAKAAT,Folk Rakaat,Folk Rakaat,itune,0
4461,Folk Touch,ERIKLLP,ERIKLLP,Folk Touch,FOLK TOUCH,Folk Touch,Folk Touch,itune,0
4462,FREEBIRDS,ERIKLLP,ERIKLLP,FREEBIRDS,FREEBIRDS,FREEBIRDS,FREEBIRDS,itune,0
4463,Friday Fun Records,ERIKLLP,ERIKLLP,Friday Fun Records,FRIDAY FUN RECORDS,Friday Fun Records,Friday Fun Records,itune,0
4464,Friday Fun Records LLP,ERIKLLP,ERIKLLP,Friday Fun Records LLP,FRIDAY FUN RECORDS LLP,Friday Fun Records LLP,Friday Fun Records LLP,itune,0
4465,Friday Funny Records,ERIKLLP,ERIKLLP,Friday Funny Records,FRIDAY FUNNY RECORDS,Friday Funny Records,Friday Funny Records,itune,0
4466,Funk Music,ERIKLLP,ERIKLLP,Funk Music,FUNK MUSIC,Funk Music,Funk Music,itune,0
4467,G Music,ERIKLLP,ERIKLLP,G Music,G MUSIC,G Music,G Music,itune,0
4468,G.O.A.T Series,ERIKLLP,ERIKLLP,G.O.A.T Series,G.O.A.T SERIES,G.O.A.T Series,G.O.A.T Series,itune,0
4469,Gaurav More,ERIKLLP,ERIKLLP,Gaurav More,GAURAV MORE,Gaurav More,Gaurav More,itune,0
4470,Geet Entertainment,ERIKLLP,ERIKLLP,Geet Entertainment,GEET ENTERTAINMENT,Geet Entertainment,Geet Entertainment,itune,0
4471,Gk Record,ERIKLLP,ERIKLLP,Gk Record,GK RECORD,Gk Record,Gk Record,itune,0
4472,Golden Virsa UK,ERIKLLP,ERIKLLP,Golden Virsa UK,GOLDEN VIRSA UK,Golden Virsa UK,Golden Virsa UK,itune,0
4473,Gopal Music and Films,ERIKLLP,ERIKLLP,Gopal Music and Films,GOPAL MUSIC AND FILMS,Gopal Music and Films,Gopal Music and Films,itune,0
4474,Grand Studio,ERIKLLP,ERIKLLP,Grand Studio,GRAND STUDIO,Grand Studio,Grand Studio,itune,0
4475,Gremin Media,ERIKLLP,ERIKLLP,Gremin Media,GREMIN MEDIA,Gremin Media,Gremin Media,itune,0
4476,Griebs Music,ERIKLLP,ERIKLLP,Griebs Music,GRIEBS MUSIC,Griebs Music,Griebs Music,itune,0
4477,Gurikk Batth Music,ERIKLLP,ERIKLLP,Gurikk Batth Music,GURIKK BATTH MUSIC,Gurikk Batth Music,Gurikk Batth Music,itune,0
4478,Gurukrupa Music,ERIKLLP,ERIKLLP,Gurukrupa Music,GURUKRUPA MUSIC,Gurukrupa Music,Gurukrupa Music,itune,0
4479,Harshi Mad,ERIKLLP,ERIKLLP,Harshi Mad,HARSHI MAD,Harshi Mad,Harshi Mad,itune,0
4480,Harshit Saxena Studioz,ERIKLLP,ERIKLLP,Harshit Saxena Studioz,HARSHIT SAXENA STUDIOZ,Harshit Saxena Studioz,Harshit Saxena Studioz,itune,0
4481,Harsida Madhaparia,ERIKLLP,ERIKLLP,Harsida Madhaparia,HARSIDA MADHAPARIA,Harsida Madhaparia,Harsida Madhaparia,itune,0
4482,HD Films & Music Studio,ERIKLLP,ERIKLLP,HD Films & Music Studio,HD FILMS & MUSIC STUDIO,HD Films & Music Studio,HD Films & Music Studio,itune,0
4483,High Beatz LLP,ERIKLLP,ERIKLLP,High Beatz LLP,HIGH BEATZ LLP,High Beatz LLP,High Beatz LLP,itune,0
4484,Hit Factory Music,ERIKLLP,ERIKLLP,Hit Factory Music,HIT FACTORY MUSIC,Hit Factory Music,Hit Factory Music,itune,0
4485,HM International,ERIKLLP,ERIKLLP,HM International,HM INTERNATIONAL,HM International,HM International,itune,0
4486,HM Studio,ERIKLLP,ERIKLLP,HM Studio,HM STUDIO,HM Studio,HM Studio,itune,0
4487,HMS Film Studio,ERIKLLP,ERIKLLP,HMS Film Studio,HMS FILM STUDIO,HMS Film Studio,HMS Film Studio,itune,0
4488,HMS Films Studio,ERIKLLP,ERIKLLP,HMS Films Studio,HMS FILMS STUDIO,HMS Films Studio,HMS Films Studio,itune,0
4489,Holi Special Songs 2021,ERIKLLP,ERIKLLP,Holi Special Songs 2021,HOLI SPECIAL SONGS 2021,Holi Special Songs 2021,Holi Special Songs 2021,itune,0
4490,HRP Productions Private Limited,ERIKLLP,ERIKLLP,HRP Productions Private ,HRP PRODUCTIONS PRIVATE LIMITED,HRP Productions Private Li,HRP Productions Private Limited,itune,0
